index_type,period,distance_km,pickup_km,index_value
INCTF_DETAIL,2008-05-01,800,90,334.9442
INCTF_DETAIL,2008-05-01,2400,10,339.6599
INCTF_DETAIL,2008-05-01,2400,40,338.8395
INCTF_DETAIL,2008-05-01,2400,90,339.9171
INCTF_DETAIL,2008-05-01,6000,10,350.5928
INCTF_DETAIL,2008-05-01,6000,40,348.845
INCTF_DETAIL,2008-05-01,6000,90,349.4426
INCTF_DETAIL,2008-06-01,50,10,334.4149
INCTF_DETAIL,2008-06-01,50,40,331.7289
INCTF_DETAIL,2008-06-01,50,90,332.9065
INCTF_DETAIL,2008-06-01,400,10,339.3535
INCTF_DETAIL,2008-06-01,400,40,334.5448
INCTF_DETAIL,2008-06-01,400,90,340.4495
INCTF_DETAIL,2008-06-01,800,10,332.9065
INCTF_DETAIL,2008-06-01,800,40,334.2686
INCTF_DETAIL,2008-06-01,800,90,338.0806
INCTF_DETAIL,2008-06-01,2400,10,342.7613
INCTF_DETAIL,2008-06-01,2400,40,341.9185
INCTF_DETAIL,2008-06-01,2400,90,342.9827
INCTF_DETAIL,2008-06-01,6000,10,354.0046
INCTF_DETAIL,2008-06-01,6000,40,352.2275
INCTF_DETAIL,2008-06-01,6000,90,352.8113
INCTF_DETAIL,2008-07-01,50,10,340.3629
INCTF_DETAIL,2008-07-01,50,40,337.4174
INCTF_DETAIL,2008-07-01,50,90,338.6055
INCTF_DETAIL,2008-07-01,400,10,345.126
INCTF_DETAIL,2008-07-01,400,40,340.0695
INCTF_DETAIL,2008-07-01,400,90,345.7599
INCTF_DETAIL,2008-07-01,800,10,338.6055
INCTF_DETAIL,2008-07-01,800,40,339.8254
INCTF_DETAIL,2008-07-01,800,90,343.4515
INCTF_DETAIL,2008-07-01,2400,10,348.4461
INCTF_DETAIL,2008-07-01,2400,40,347.4949
INCTF_DETAIL,2008-07-01,2400,90,348.4287
INCTF_DETAIL,2008-07-01,6000,10,359.4473
INCTF_DETAIL,2008-07-01,6000,40,357.5913
INCTF_DETAIL,2008-07-01,6000,90,358.1011
INCTF_DETAIL,2008-08-01,50,10,341.7298
INCTF_DETAIL,2008-08-01,50,40,338.7716
INCTF_DETAIL,2008-08-01,50,90,339.8906
INCTF_DETAIL,2008-08-01,400,10,346.4815
INCTF_DETAIL,2008-08-01,400,40,341.4085
INCTF_DETAIL,2008-08-01,400,90,347.0833
INCTF_DETAIL,2008-08-01,800,10,339.8906
INCTF_DETAIL,2008-08-01,800,40,341.0981
INCTF_DETAIL,2008-08-01,800,90,344.7119
INCTF_DETAIL,2008-08-01,2400,10,349.5521
INCTF_DETAIL,2008-08-01,2400,40,348.593
INCTF_DETAIL,2008-08-01,2400,90,349.522
INCTF_DETAIL,2008-08-01,6000,10,360.5013
INCTF_DETAIL,2008-08-01,6000,40,358.6382
INCTF_DETAIL,2008-08-01,6000,90,359.1467
INCTF_DETAIL,2008-09-01,50,10,341.8484
INCTF_DETAIL,2008-09-01,50,40,338.979
INCTF_DETAIL,2008-09-01,50,90,340.1464
INCTF_DETAIL,2008-09-01,400,10,346.6243
INCTF_DETAIL,2008-09-01,400,40,341.6317
INCTF_DETAIL,2008-09-01,400,90,347.3311
INCTF_DETAIL,2008-09-01,800,10,340.1464
INCTF_DETAIL,2008-09-01,800,40,341.3639
INCTF_DETAIL,2008-09-01,800,90,344.9943
INCTF_DETAIL,2008-09-01,2400,10,349.9273
INCTF_DETAIL,2008-09-01,2400,40,348.9699
INCTF_DETAIL,2008-09-01,2400,90,349.9041
INCTF_DETAIL,2008-09-01,6000,10,361.037
INCTF_DETAIL,2008-09-01,6000,40,359.1705
INCTF_DETAIL,2008-09-01,6000,90,359.679
INCTF_DETAIL,2008-10-01,50,10,342.6132
INCTF_DETAIL,2008-10-01,50,40,339.8849
INCTF_DETAIL,2008-10-01,50,90,341.0992
INCTF_DETAIL,2008-10-01,400,10,347.4168
INCTF_DETAIL,2008-10-01,400,40,342.5512
INCTF_DETAIL,2008-10-01,400,90,348.2755
INCTF_DETAIL,2008-10-01,800,10,341.0992
INCTF_DETAIL,2008-10-01,800,40,342.3233
INCTF_DETAIL,2008-10-01,800,90,345.9688
INCTF_DETAIL,2008-10-01,2400,10,351.0086
INCTF_DETAIL,2008-10-01,2400,40,350.0477
INCTF_DETAIL,2008-10-01,2400,90,350.9839
INCTF_DETAIL,2008-10-01,6000,10,362.3728
INCTF_DETAIL,2008-10-01,6000,40,360.4959
INCTF_DETAIL,2008-10-01,6000,90,361.0005
INCTF_DETAIL,2008-11-01,50,10,343.9021
INCTF_DETAIL,2008-11-01,50,40,341.134
INCTF_DETAIL,2008-11-01,50,90,342.2731
INCTF_DETAIL,2008-11-01,400,10,348.6699
INCTF_DETAIL,2008-11-01,400,40,343.766
INCTF_DETAIL,2008-11-01,400,90,349.4456
INCTF_DETAIL,2008-11-01,800,10,342.2731
INCTF_DETAIL,2008-11-01,800,40,343.4703
INCTF_DETAIL,2008-11-01,800,90,347.081
INCTF_DETAIL,2008-11-01,2400,10,351.9619
INCTF_DETAIL,2008-11-01,2400,40,350.986
INCTF_DETAIL,2008-11-01,2400,90,351.9054
INCTF_DETAIL,2008-11-01,6000,10,363.2072
INCTF_DETAIL,2008-11-01,6000,40,361.3206
INCTF_DETAIL,2008-11-01,6000,90,361.8176
INCTF_DETAIL,2008-12-01,50,10,343.7071
INCTF_DETAIL,2008-12-01,50,40,340.8671
INCTF_DETAIL,2008-12-01,50,90,341.9676
INCTF_DETAIL,2008-12-01,400,10,348.4891
INCTF_DETAIL,2008-12-01,400,40,343.5154
INCTF_DETAIL,2008-12-01,400,90,349.2179
INCTF_DETAIL,2008-12-01,800,10,341.9676
INCTF_DETAIL,2008-12-01,800,40,343.1796
INCTF_DETAIL,2008-12-01,800,90,346.8113
INCTF_DETAIL,2008-12-01,2400,10,351.5771
INCTF_DETAIL,2008-12-01,2400,40,350.6135
INCTF_DETAIL,2008-12-01,2400,90,351.5496
INCTF_DETAIL,2008-12-01,6000,10,362.7059
INCTF_DETAIL,2008-12-01,6000,40,360.8303
INCTF_DETAIL,2008-12-01,6000,90,361.3402
INCTF_DETAIL,2009-01-01,50,10,342.6407
INCTF_DETAIL,2009-01-01,50,40,339.9053
INCTF_DETAIL,2009-01-01,50,90,341.1321
INCTF_DETAIL,2009-01-01,400,10,347.4458
INCTF_DETAIL,2009-01-01,400,40,342.5731
INCTF_DETAIL,2009-01-01,400,90,348.2997
INCTF_DETAIL,2009-01-01,800,10,341.1321
INCTF_DETAIL,2009-01-01,800,40,342.3569
INCTF_DETAIL,2009-01-01,800,90,346.0034
INCTF_DETAIL,2009-01-01,2400,10,351.0163
INCTF_DETAIL,2009-01-01,2400,40,350.0563
INCTF_DETAIL,2009-01-01,2400,90,350.994
INCTF_DETAIL,2009-01-01,6000,10,362.3298
INCTF_DETAIL,2009-01-01,6000,40,360.4545
INCTF_DETAIL,2009-01-01,6000,90,360.9611
INCTF_DETAIL,2009-02-01,50,10,342.3159
INCTF_DETAIL,2009-02-01,50,40,339.623
INCTF_DETAIL,2009-02-01,50,90,340.8908
INCTF_DETAIL,2009-02-01,400,10,347.1373
INCTF_DETAIL,2009-02-01,400,40,342.304
INCTF_DETAIL,2009-02-01,400,90,348.049
INCTF_DETAIL,2009-02-01,800,10,340.8908
INCTF_DETAIL,2009-02-01,800,40,342.1251
INCTF_DETAIL,2009-02-01,800,90,345.7848
INCTF_DETAIL,2009-02-01,2400,10,350.8757
INCTF_DETAIL,2009-02-01,2400,40,349.9196
INCTF_DETAIL,2009-02-01,2400,90,350.8625
INCTF_DETAIL,2009-02-01,6000,10,362.2717
INCTF_DETAIL,2009-02-01,6000,40,360.3975
INCTF_DETAIL,2009-02-01,6000,90,360.9056
INCTF_DETAIL,2009-03-01,50,10,342.027
INCTF_DETAIL,2009-03-01,50,40,339.4195
INCTF_DETAIL,2009-03-01,50,90,340.7546
INCTF_DETAIL,2009-03-01,400,10,346.8661
INCTF_DETAIL,2009-03-01,400,40,342.1129
INCTF_DETAIL,2009-03-01,400,90,347.8752
INCTF_DETAIL,2009-03-01,800,10,340.7546
INCTF_DETAIL,2009-03-01,800,40,341.9964
INCTF_DETAIL,2009-03-01,800,90,345.6669
INCTF_DETAIL,2009-03-01,2400,10,350.8976
INCTF_DETAIL,2009-03-01,2400,40,349.9422
INCTF_DETAIL,2009-03-01,2400,90,350.8865
INCTF_DETAIL,2009-03-01,6000,10,362.4485
INCTF_DETAIL,2009-03-01,6000,40,360.5717
INCTF_DETAIL,2009-03-01,6000,90,361.0771
INCTF_DETAIL,2009-04-01,50,10,340.7832
INCTF_DETAIL,2009-04-01,50,40,338.2852
INCTF_DETAIL,2009-04-01,50,90,339.7334
INCTF_DETAIL,2009-04-01,400,10,345.7019
INCTF_DETAIL,2009-04-01,400,40,341.0468
INCTF_DETAIL,2009-04-01,400,90,346.9046
INCTF_DETAIL,2009-04-01,800,10,339.7334
INCTF_DETAIL,2009-04-01,800,40,341.0268
INCTF_DETAIL,2009-04-01,800,90,344.7703
INCTF_DETAIL,2009-04-01,2400,10,350.2001
INCTF_DETAIL,2009-04-01,2400,40,349.271
INCTF_DETAIL,2009-04-01,2400,90,350.2517
INCTF_DETAIL,2009-04-01,6000,10,362.0041
INCTF_DETAIL,2009-04-01,6000,40,360.1405
INCTF_DETAIL,2009-04-01,6000,90,360.6629
INCTF_DETAIL,2009-05-01,50,10,351.1138
INCTF_DETAIL,2009-05-01,50,40,347.5858
INCTF_DETAIL,2009-05-01,50,90,348.6941
INCTF_DETAIL,2009-05-01,400,10,356.3214
INCTF_DETAIL,2009-05-01,400,40,350.5942
INCTF_DETAIL,2009-05-01,400,90,356.8674
INCTF_DETAIL,2009-05-01,800,10,348.6941
INCTF_DETAIL,2009-05-01,800,40,350.1716
INCTF_DETAIL,2009-05-01,800,90,354.2414
INCTF_DETAIL,2009-05-01,2400,10,358.8585
INCTF_DETAIL,2009-05-01,2400,40,358.0104
INCTF_DETAIL,2009-05-01,2400,90,359.1782
INCTF_DETAIL,2009-05-01,6000,10,369.7427
INCTF_DETAIL,2009-05-01,6000,40,367.9208
INCTF_DETAIL,2009-05-01,6000,90,368.5853
INCTF_DETAIL,2009-06-01,50,10,350.891
INCTF_DETAIL,2009-06-01,50,40,346.8474
INCTF_DETAIL,2009-06-01,50,90,347.6289
INCTF_DETAIL,2009-06-01,400,10,355.995
INCTF_DETAIL,2009-06-01,400,40,349.7928
INCTF_DETAIL,2009-06-01,400,90,355.9682
INCTF_DETAIL,2009-06-01,800,10,347.6289
INCTF_DETAIL,2009-06-01,800,40,349.0715
INCTF_DETAIL,2009-06-01,800,90,353.0826
INCTF_DETAIL,2009-06-01,2400,10,357.0823
INCTF_DETAIL,2009-06-01,2400,40,356.2371
INCTF_DETAIL,2009-06-01,2400,90,357.3973
INCTF_DETAIL,2009-06-01,6000,10,367.0969
INCTF_DETAIL,2009-06-01,6000,40,365.2994
INCTF_DETAIL,2009-06-01,6000,90,365.9775
INCTF_DETAIL,2009-07-01,50,10,353.3572
INCTF_DETAIL,2009-07-01,50,40,348.738
INCTF_DETAIL,2009-07-01,50,90,349.3946
INCTF_DETAIL,2009-07-01,400,10,358.3133
INCTF_DETAIL,2009-07-01,400,40,351.5734
INCTF_DETAIL,2009-07-01,400,90,357.5951
INCTF_DETAIL,2009-07-01,800,10,349.3946
INCTF_DETAIL,2009-07-01,800,40,350.7515
INCTF_DETAIL,2009-07-01,800,90,354.6418
INCTF_DETAIL,2009-07-01,2400,10,358.6363
INCTF_DETAIL,2009-07-01,2400,40,357.7383
INCTF_DETAIL,2009-07-01,2400,90,358.8265
INCTF_DETAIL,2009-07-01,6000,10,367.9283
INCTF_DETAIL,2009-07-01,6000,40,366.108
INCTF_DETAIL,2009-07-01,6000,90,366.7575
INCTF_DETAIL,2009-08-01,50,10,352.4423
INCTF_DETAIL,2009-08-01,50,40,347.9344
INCTF_DETAIL,2009-08-01,50,90,348.6916
INCTF_DETAIL,2009-08-01,400,10,357.4616
INCTF_DETAIL,2009-08-01,400,40,350.8224
INCTF_DETAIL,2009-08-01,400,90,356.9182
INCTF_DETAIL,2009-08-01,800,10,348.6916
INCTF_DETAIL,2009-08-01,800,40,350.0876
INCTF_DETAIL,2009-08-01,800,90,354.0338
INCTF_DETAIL,2009-08-01,2400,10,358.2193
INCTF_DETAIL,2009-08-01,2400,40,357.3398
INCTF_DETAIL,2009-08-01,2400,90,358.4542
INCTF_DETAIL,2009-08-01,6000,10,367.757
INCTF_DETAIL,2009-08-01,6000,40,365.9445
INCTF_DETAIL,2009-08-01,6000,90,366.6049
INCTF_DETAIL,2009-09-01,50,10,352.6278
INCTF_DETAIL,2009-09-01,50,40,348.0792
INCTF_DETAIL,2009-09-01,50,90,348.8016
INCTF_DETAIL,2009-09-01,400,10,357.6417
INCTF_DETAIL,2009-09-01,400,40,350.9637
INCTF_DETAIL,2009-09-01,400,90,357.055
INCTF_DETAIL,2009-09-01,800,10,348.8016
INCTF_DETAIL,2009-09-01,800,40,350.1959
INCTF_DETAIL,2009-09-01,800,90,354.1399
INCTF_DETAIL,2009-09-01,2400,10,358.2644
INCTF_DETAIL,2009-09-01,2400,40,357.3852
INCTF_DETAIL,2009-09-01,2400,90,358.5003
INCTF_DETAIL,2009-09-01,6000,10,367.7431
INCTF_DETAIL,2009-09-01,6000,40,365.9318
INCTF_DETAIL,2009-09-01,6000,90,366.5939
INCTF_DETAIL,2009-10-01,50,10,353.1025
INCTF_DETAIL,2009-10-01,50,40,348.5455
INCTF_DETAIL,2009-10-01,50,90,349.2338
INCTF_DETAIL,2009-10-01,400,10,358.1309
INCTF_DETAIL,2009-10-01,400,40,351.4405
INCTF_DETAIL,2009-10-01,400,90,357.55
INCTF_DETAIL,2009-10-01,800,10,349.2338
INCTF_DETAIL,2009-10-01,800,40,350.6365
INCTF_DETAIL,2009-10-01,800,90,354.5957
INCTF_DETAIL,2009-10-01,2400,10,358.6399
INCTF_DETAIL,2009-10-01,2400,40,357.7655
INCTF_DETAIL,2009-10-01,2400,90,358.8908
INCTF_DETAIL,2009-10-01,6000,10,368.1153
INCTF_DETAIL,2009-10-01,6000,40,366.3059
INCTF_DETAIL,2009-10-01,6000,90,366.9747
INCTF_DETAIL,2009-11-01,50,10,353.15
INCTF_DETAIL,2009-11-01,50,40,348.6773
INCTF_DETAIL,2009-11-01,50,90,349.4136
INCTF_DETAIL,2009-11-01,400,10,358.2107
INCTF_DETAIL,2009-11-01,400,40,351.5957
INCTF_DETAIL,2009-11-01,400,90,357.7406
INCTF_DETAIL,2009-11-01,800,10,349.4136
INCTF_DETAIL,2009-11-01,800,40,350.8324
INCTF_DETAIL,2009-11-01,800,90,354.817
INCTF_DETAIL,2009-11-01,2400,10,358.942
INCTF_DETAIL,2009-11-01,2400,40,358.0732
INCTF_DETAIL,2009-11-01,2400,90,359.2092
INCTF_DETAIL,2009-11-01,6000,10,368.5736
INCTF_DETAIL,2009-11-01,6000,40,366.7636
INCTF_DETAIL,2009-11-01,6000,90,367.4359
INCTF_DETAIL,2009-12-01,50,10,353.2774
INCTF_DETAIL,2009-12-01,50,40,348.8834
INCTF_DETAIL,2009-12-01,50,90,349.6639
INCTF_DETAIL,2009-12-01,400,10,358.3645
INCTF_DETAIL,2009-12-01,400,40,351.82
INCTF_DETAIL,2009-12-01,400,90,357.993
INCTF_DETAIL,2009-12-01,800,10,349.6639
INCTF_DETAIL,2009-12-01,800,40,351.0947
INCTF_DETAIL,2009-12-01,800,90,355.0989
INCTF_DETAIL,2009-12-01,2400,10,359.3068
INCTF_DETAIL,2009-12-01,2400,40,358.441
INCTF_DETAIL,2009-12-01,2400,90,359.5843
INCTF_DETAIL,2009-12-01,6000,10,369.0871
INCTF_DETAIL,2009-12-01,6000,40,367.2749
INCTF_DETAIL,2009-12-01,6000,90,367.9486
INCTF_DETAIL,2010-01-01,50,10,353.0074
INCTF_DETAIL,2010-01-01,50,40,348.6115
INCTF_DETAIL,2010-01-01,50,90,349.4013
INCTF_DETAIL,2010-01-01,400,10,358.1135
INCTF_DETAIL,2010-01-01,400,40,351.5656
INCTF_DETAIL,2010-01-01,400,90,357.7632
INCTF_DETAIL,2010-01-01,800,10,349.4013
INCTF_DETAIL,2010-01-01,800,40,350.8461
INCTF_DETAIL,2010-01-01,800,90,354.8701
INCTF_DETAIL,2010-01-01,2400,10,359.0758
INCTF_DETAIL,2010-01-01,2400,40,358.2186
INCTF_DETAIL,2010-01-01,2400,90,359.3737
INCTF_DETAIL,2010-01-01,6000,10,368.8636
INCTF_DETAIL,2010-01-01,6000,40,367.0571
INCTF_DETAIL,2010-01-01,6000,90,367.738
INCTF_DETAIL,2010-02-01,50,10,353.9453
INCTF_DETAIL,2010-02-01,50,40,350.0299
INCTF_DETAIL,2010-02-01,50,90,351.0995
INCTF_DETAIL,2010-02-01,400,10,359.2089
INCTF_DETAIL,2010-02-01,400,40,353.0911
INCTF_DETAIL,2010-02-01,400,90,359.4555
INCTF_DETAIL,2010-02-01,800,10,351.0995
INCTF_DETAIL,2010-02-01,800,40,352.6139
INCTF_DETAIL,2010-02-01,800,90,356.7524
INCTF_DETAIL,2010-02-01,2400,10,361.339
INCTF_DETAIL,2010-02-01,2400,40,360.5008
INCTF_DETAIL,2010-02-01,2400,90,361.7016
INCTF_DETAIL,2010-02-01,6000,10,371.8985
INCTF_DETAIL,2010-02-01,6000,40,370.0816
INCTF_DETAIL,2010-02-01,6000,90,370.7753
INCTF_DETAIL,2010-03-01,50,10,354.3555
INCTF_DETAIL,2010-03-01,50,40,350.5442
INCTF_DETAIL,2010-03-01,50,90,351.7107
INCTF_DETAIL,2010-03-01,400,10,359.3522
INCTF_DETAIL,2010-03-01,400,40,353.372
INCTF_DETAIL,2010-03-01,400,90,359.3918
INCTF_DETAIL,2010-03-01,800,10,351.7107
INCTF_DETAIL,2010-03-01,800,40,353.0375
INCTF_DETAIL,2010-03-01,800,90,356.8944
INCTF_DETAIL,2010-03-01,2400,10,361.9806
INCTF_DETAIL,2010-03-01,2400,40,361.0269
INCTF_DETAIL,2010-03-01,2400,90,362.051
INCTF_DETAIL,2010-03-01,6000,10,372.5727
INCTF_DETAIL,2010-03-01,6000,40,370.6824
INCTF_DETAIL,2010-03-01,6000,90,371.2645
INCTF_DETAIL,2010-04-01,50,10,357.0981
INCTF_DETAIL,2010-04-01,50,40,353.9249
INCTF_DETAIL,2010-04-01,50,90,355.2969
INCTF_DETAIL,2010-04-01,400,10,361.9329
INCTF_DETAIL,2010-04-01,400,40,356.5732
INCTF_DETAIL,2010-04-01,400,90,362.3432
INCTF_DETAIL,2010-04-01,800,10,355.2969
INCTF_DETAIL,2010-04-01,800,40,356.4672
INCTF_DETAIL,2010-04-01,800,90,360.1052
INCTF_DETAIL,2010-04-01,2400,10,366.2899
INCTF_DETAIL,2010-04-01,2400,40,365.2079
INCTF_DETAIL,2010-04-01,2400,90,366.0607
INCTF_DETAIL,2010-04-01,6000,10,378.1598
INCTF_DETAIL,2010-04-01,6000,40,376.1524
INCTF_DETAIL,2010-04-01,6000,90,376.6006
INCTF_DETAIL,2010-05-01,50,10,368.5494
INCTF_DETAIL,2010-05-01,50,40,363.8456
INCTF_DETAIL,2010-05-01,50,90,364.6587
INCTF_DETAIL,2010-05-01,400,10,373.8445
INCTF_DETAIL,2010-05-01,400,40,366.9046
INCTF_DETAIL,2010-05-01,400,90,373.3372
INCTF_DETAIL,2010-05-01,800,10,364.6587
INCTF_DETAIL,2010-05-01,800,40,366.1482
INCTF_DETAIL,2010-05-01,800,90,370.3199
INCTF_DETAIL,2010-05-01,2400,10,374.7923
INCTF_DETAIL,2010-05-01,2400,40,373.8856
INCTF_DETAIL,2010-05-01,2400,90,375.0726
INCTF_DETAIL,2010-05-01,6000,10,384.9069
INCTF_DETAIL,2010-05-01,6000,40,383.0161
INCTF_DETAIL,2010-05-01,6000,90,383.7173
INCTF_DETAIL,2010-06-01,50,10,370.8633
INCTF_DETAIL,2010-06-01,50,40,366.0418
INCTF_DETAIL,2010-06-01,50,90,366.6706
INCTF_DETAIL,2010-06-01,400,10,376.0394
INCTF_DETAIL,2010-06-01,400,40,368.9947
INCTF_DETAIL,2010-06-01,400,90,375.2806
INCTF_DETAIL,2010-06-01,800,10,366.6706
INCTF_DETAIL,2010-06-01,800,40,368.079
INCTF_DETAIL,2010-06-01,800,90,372.138
INCTF_DETAIL,2010-06-01,2400,10,376.3698
INCTF_DETAIL,2010-06-01,2400,40,375.4181
INCTF_DETAIL,2010-06-01,2400,90,376.5455
INCTF_DETAIL,2010-06-01,6000,10,386.246
INCTF_DETAIL,2010-06-01,6000,40,384.3275
INCTF_DETAIL,2010-06-01,6000,90,384.9972
INCTF_DETAIL,2010-07-01,50,10,374.9069
INCTF_DETAIL,2010-07-01,50,40,370.2194
INCTF_DETAIL,2010-07-01,50,90,371.1041
INCTF_DETAIL,2010-07-01,400,10,379.9784
INCTF_DETAIL,2010-07-01,400,40,373.059
INCTF_DETAIL,2010-07-01,400,90,379.198
INCTF_DETAIL,2010-07-01,800,10,371.1041
INCTF_DETAIL,2010-07-01,800,40,372.4039
INCTF_DETAIL,2010-07-01,800,90,376.3214
INCTF_DETAIL,2010-07-01,2400,10,381.4357
INCTF_DETAIL,2010-07-01,2400,40,380.3833
INCTF_DETAIL,2010-07-01,2400,90,381.3881
INCTF_DETAIL,2010-07-01,6000,10,391.7906
INCTF_DETAIL,2010-07-01,6000,40,389.7855
INCTF_DETAIL,2010-07-01,6000,90,390.37
INCTF_DETAIL,2010-08-01,50,10,375.3097
INCTF_DETAIL,2010-08-01,50,40,370.5915
INCTF_DETAIL,2010-08-01,50,90,371.4371
INCTF_DETAIL,2010-08-01,400,10,380.3908
INCTF_DETAIL,2010-08-01,400,40,373.439
INCTF_DETAIL,2010-08-01,400,90,379.5916
INCTF_DETAIL,2010-08-01,800,10,371.4371
INCTF_DETAIL,2010-08-01,800,40,372.7436
INCTF_DETAIL,2010-08-01,800,90,376.6731
INCTF_DETAIL,2010-08-01,2400,10,381.6795
INCTF_DETAIL,2010-08-01,2400,40,380.6322
INCTF_DETAIL,2010-08-01,2400,90,381.6466
INCTF_DETAIL,2010-08-01,6000,10,391.9774
INCTF_DETAIL,2010-08-01,6000,40,389.9758
INCTF_DETAIL,2010-08-01,6000,90,390.5677
INCTF_DETAIL,2010-09-01,50,10,376.9217
INCTF_DETAIL,2010-09-01,50,40,372.1421
INCTF_DETAIL,2010-09-01,50,90,372.8879
INCTF_DETAIL,2010-09-01,400,10,381.9373
INCTF_DETAIL,2010-09-01,400,40,374.9295
INCTF_DETAIL,2010-09-01,400,90,381.0007
INCTF_DETAIL,2010-09-01,800,10,372.8879
INCTF_DETAIL,2010-09-01,800,40,374.1476
INCTF_DETAIL,2010-09-01,800,90,378.0135
INCTF_DETAIL,2010-09-01,2400,10,382.8347
INCTF_DETAIL,2010-09-01,2400,40,381.7614
INCTF_DETAIL,2010-09-01,2400,90,382.7431
INCTF_DETAIL,2010-09-01,6000,10,392.9581
INCTF_DETAIL,2010-09-01,6000,40,390.9406
INCTF_DETAIL,2010-09-01,6000,90,391.5164
INCTF_DETAIL,2010-10-01,50,10,378.3002
INCTF_DETAIL,2010-10-01,50,40,373.4109
INCTF_DETAIL,2010-10-01,50,90,374.0354
INCTF_DETAIL,2010-10-01,400,10,383.2458
INCTF_DETAIL,2010-10-01,400,40,376.1376
INCTF_DETAIL,2010-10-01,400,90,382.1253
INCTF_DETAIL,2010-10-01,800,10,374.0354
INCTF_DETAIL,2010-10-01,800,40,375.2493
INCTF_DETAIL,2010-10-01,800,90,379.0519
INCTF_DETAIL,2010-10-01,2400,10,383.6452
INCTF_DETAIL,2010-10-01,2400,40,382.549
INCTF_DETAIL,2010-10-01,2400,90,383.5004
INCTF_DETAIL,2010-10-01,6000,10,393.5181
INCTF_DETAIL,2010-10-01,6000,40,391.489
INCTF_DETAIL,2010-10-01,6000,90,392.0517
INCTF_DETAIL,2010-11-01,50,10,378.8955
INCTF_DETAIL,2010-11-01,50,40,373.7263
INCTF_DETAIL,2010-11-01,50,90,374.1794
INCTF_DETAIL,2010-11-01,400,10,383.8816
INCTF_DETAIL,2010-11-01,400,40,376.4978
INCTF_DETAIL,2010-11-01,400,90,382.5538
INCTF_DETAIL,2010-11-01,800,10,374.1794
INCTF_DETAIL,2010-11-01,800,40,375.4343
INCTF_DETAIL,2010-11-01,800,90,379.2997
INCTF_DETAIL,2010-11-01,2400,10,383.2623
INCTF_DETAIL,2010-11-01,2400,40,382.2044
INCTF_DETAIL,2010-11-01,2400,90,383.2132
INCTF_DETAIL,2010-11-01,6000,10,392.5387
INCTF_DETAIL,2010-11-01,6000,40,390.5461
INCTF_DETAIL,2010-11-01,6000,90,391.1578
INCTF_DETAIL,2010-12-01,50,10,380.9371
INCTF_DETAIL,2010-12-01,50,40,375.7222
INCTF_DETAIL,2010-12-01,50,90,376.0663
INCTF_DETAIL,2010-12-01,400,10,385.8858
INCTF_DETAIL,2010-12-01,400,40,378.4549
INCTF_DETAIL,2010-12-01,400,90,384.4633
INCTF_DETAIL,2010-12-01,800,10,376.0663
INCTF_DETAIL,2010-12-01,800,40,377.2902
INCTF_DETAIL,2010-12-01,800,90,381.1185
INCTF_DETAIL,2010-12-01,2400,10,384.8264
INCTF_DETAIL,2010-12-01,2400,40,383.7509
INCTF_DETAIL,2010-12-01,2400,90,384.7431
INCTF_DETAIL,2010-12-01,6000,10,393.9472
INCTF_DETAIL,2010-12-01,6000,40,391.9421
INCTF_DETAIL,2010-12-01,6000,90,392.5475
INCTF_DETAIL,2011-01-01,50,10,381.4559
INCTF_DETAIL,2011-01-01,50,40,386.4783
INCTF_DETAIL,2011-01-01,50,90,395.7548
INCTF_DETAIL,2011-01-01,400,10,376.408
INCTF_DETAIL,2011-01-01,400,40,379.1932
INCTF_DETAIL,2011-01-01,400,90,385.2833
INCTF_DETAIL,2011-01-01,800,10,376.828
INCTF_DETAIL,2011-01-01,800,40,378.0884
INCTF_DETAIL,2011-01-01,800,90,381.9761
INCTF_DETAIL,2011-01-01,2400,10,385.7808
INCTF_DETAIL,2011-01-01,2400,40,384.7188
INCTF_DETAIL,2011-01-01,2400,90,385.7385
INCTF_DETAIL,2011-01-01,6000,10,395.2023
INCTF_DETAIL,2011-01-01,6000,40,393.1967
INCTF_DETAIL,2011-01-01,6000,90,393.8133
INCTF_DETAIL,2011-02-01,50,10,382.139
INCTF_DETAIL,2011-02-01,50,40,387.1985
INCTF_DETAIL,2011-02-01,50,90,396.5331
INCTF_DETAIL,2011-02-01,400,10,376.9604
INCTF_DETAIL,2011-02-01,400,40,379.7802
INCTF_DETAIL,2011-02-01,400,90,385.9246
INCTF_DETAIL,2011-02-01,800,10,377.2838
INCTF_DETAIL,2011-02-01,800,40,378.5736
INCTF_DETAIL,2011-02-01,800,90,382.5084
INCTF_DETAIL,2011-02-01,2400,10,385.9409
INCTF_DETAIL,2011-02-01,2400,40,384.9027
INCTF_DETAIL,2011-02-01,2400,90,385.9609
INCTF_DETAIL,2011-02-01,6000,10,395.0712
INCTF_DETAIL,2011-02-01,6000,40,393.0854
INCTF_DETAIL,2011-02-01,6000,90,393.7327
INCTF_DETAIL,2011-03-01,50,10,383.4329
INCTF_DETAIL,2011-03-01,50,40,388.5602
INCTF_DETAIL,2011-03-01,50,90,398.0014
INCTF_DETAIL,2011-03-01,400,10,378.181
INCTF_DETAIL,2011-03-01,400,40,381.056
INCTF_DETAIL,2011-03-01,400,90,387.2888
INCTF_DETAIL,2011-03-01,800,10,378.4065
INCTF_DETAIL,2011-03-01,800,40,379.7404
INCTF_DETAIL,2011-03-01,800,90,383.748
INCTF_DETAIL,2011-03-01,2400,10,386.795
